"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Condition","Trials","Accuracy.Block.1","Accuracy.Block.2","Accuracy.Block.3","Accuracy.Block.4","Accuracy.Block.5","Omission.Block.1","Omission.Block.2","Omission.Block.3","Omission.Block.4","Omission.Block.5"
"1490","GUE5C3XTG7MM","gw12x017","Site2","3xTG-AD","B6129SF2/J","Male","7","0.8",2014-07-16,NA,2703.4675,50,63.9,77.5,80.9,86.35,86.15,45,52.5,46.667,46.25,45
"1491","GUE5C3XTG7MM","gw13x018","Site2","3xTG-AD","B6129SF2/J","Male","7","0.8",2014-07-19,NA,1302.585,50,88.9,90.65,91.3,86.65,86.25,20,25,28.333,26.25,28
"1492","GUE5C3XTG7MM","gw14x019","Site2","3xTG-AD","B6129SF2/J","Male","7","0.8",2014-07-28,NA,2065.318,50,93.75,79.2,77,81.25,82.95,40,37.5,33.3335,32.5,35
"1493","GUE5C3XTG7MM","gw15x020","Site2","3xTG-AD","B6129SF2/J","Male","7","0.8",2014-07-30,NA,1900.0005,50,84.5,82.85,84.95,88.5,86.95,35,40,45,46.25,46
"1494","GUE5C3XTG7MM","gw16x021","Site2","3xTG-AD","B6129SF2/J","Male","7","0.8",2014-07-26,NA,1767.1225,50,83.35,70.7,62.5,68.35,65.75,75,57.5,50,47.5,44
"1495","GUE5C3XTG7MM","gw18x023","Site2","3xTG-AD","B6129SF2/J","Male","7","0.8",2014-08-02,NA,1350.0005,50,93.75,87.45,82.1,84.25,86.4,20,20,26.6665,28.75,27
"1496","LON5C5FAD7MM","lw25f049","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-08,NA,1984.887,50,79.15,62.5,65.05,70.1,75.2,50,35,38.3335,36.25,35
"1497","LON5C5FAD7MM","lw25f050","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-02,NA,1846.391,50,75,76.65,76.95,71.6,69.65,55,45,41.667,45,50
"1498","LON5C5FAD7MM","lw26f051","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-18,NA,1922.122,50,80,76.9,70.1,68.5,68.95,35,22.5,21.6665,25,26
"1499","LON5C5FAD7MM","lw26f052","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-13,NA,3584.661,48,62.5,84.65,84.1,88.9,88.55,70,52.5,51.6665,48.75,45.348
"1500","LON5C5FAD7MM","lw29f057","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-08,NA,3343.8355,43,76.2,75.6,73.25,76.05,78.6,35,17.5,28.3335,26.6665,16
"1501","LON5C5FAD7MM","lw29f058","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-02,NA,1596.379,50,80,82.15,80.55,83.85,80.95,60,42.5,40,40,43
"1502","LON5C5FAD7MM","lw30f059","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-18,NA,3600,44,66.7,78.9,79.15,78.55,75.15,40,52.5,46.667,47.5,46.601
"1503","LON5C5FAD7MM","lw30f060","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-15,NA,3600,31,88.9,94.4,80.8,81.5,NA,10,10,13.333,12.903,NA
"1504","LON5C5FAD7MM","lw33f065","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-08,NA,1129.726,50,77.5,84.15,82.45,86.8,89.45,35,22.5,15,15,15
"1505","LON5C5FAD7MM","lw33f066","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-02,NA,2951.6765,50,69.45,64.1,67.6,67.2,68.15,35,32.5,31.6665,36.25,42
"1506","LON5C5FAD7MM","lw34f067","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-18,NA,1607.925,50,94.45,90.25,89.6,84.4,82.75,25,22.5,20,18.75,17
"1507","LON5C5FAD7MM","lw34f068","Site1","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-13,NA,1609.984,50,91.65,87.3,90.15,92.8,90.3,55,42.5,36.6665,35,31
"1508","GUE5C5FAD7MM","gw07f013","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-16,NA,1464.2795,50,73.35,81,79.4,79.6,81.55,5,7.5,10,7.5,7
"1509","GUE5C5FAD7MM","gw07f014","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-22,NA,1345.2985,50,94.45,94.45,88.65,89.3,89.15,35,20,18.3335,21.25,20
"1510","GUE5C5FAD7MM","gw09f017","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-22,NA,2695.3265,48,77.5,80,83.1,83.15,81.95,35,37.5,33.3335,27.5,25.7825
"1511","GUE5C5FAD7MM","gw09f018","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-04,NA,2644.1145,50,82.85,90.85,87.05,82.15,81.25,40,45,51.6665,51.25,52
"1512","GUE5C5FAD7MM","gw10f019","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-10,NA,1242.8085,50,77.35,81.75,83.25,80.6,82.2,35,22.5,23.3335,25,23
"1513","GUE5C5FAD7MM","gw10f020","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-16,NA,1895.999,50,60.4,86.65,86.5,88.65,88.35,45,37.5,35,31.25,29
"1514","GUE5C5FAD7MM","gw11f022","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-10,NA,2498.6625,50,66.65,69.6,67.65,68.8,68.35,55,42.5,43.333,40,40
"1515","GUE5C5FAD7MM","gw12f023","Site2","5xFAD","B6SJLF1/J","Male","7","0.8",2014-09-16,NA,1396.968,50,58.95,54.9,67.5,73.55,76.25,45,37.5,33.333,28.75,28
"1516","LON5CAPP7MM","lw169a231","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-12-09,NA,1388.518,50,71.65,82.15,87.5,90.5,90.1,45,30,20,21.25,19
"1517","LON5CAPP7MM","lw170a232","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-11-28,NA,1776.172,50,81.65,86.65,89,91.8,84.3,45,60,66.667,65,63
"1518","LON5CAPP7MM","lw173a235","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-11-23,NA,1450.6365,50,79.15,86.65,81.1,79.2,75.6,50,45,38.3335,33.75,30
"1519","LON5CAPP7MM","lw174a236","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-11-23,NA,1375.2585,50,83.35,71.4,80.3,78.4,79.15,50,30,23.3335,18.75,19
"1520","LON5CAPP7MM","lw177a239","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-12-09,NA,1406.5335,50,92.85,89.3,84.95,84.75,84.2,20,20,18.3335,16.25,17
"1521","LON5CAPP7MM","lw178a240","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-12-09,NA,1856.8965,50,79.15,78.9,75.15,75.15,79.05,30,17.5,20,25,29
"1522","LON5CAPP7MM","lw181a243","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-12-03,NA,1571.7075,50,71.55,78.5,76.6,77.15,76.7,15,17.5,28.3335,27.5,29
"1523","LON5CAPP7MM","lw182a244","Site1","APP-PS1","C57BL6","Male","7","0.8",2015-12-03,NA,2357.426,50,60.4,71.9,72.95,75.3,76.65,30,20,20,20,19
"1524","LON5CAPP7MM","lw224a286","Site1","APP-PS1","C57BL6","Male","7","0.8",2016-01-13,NA,1684.689,50,90,90.9,86.2,82.65,81.7,50,42.5,38.333,36.25,40
"1525","LON5CAPP7MM","lw227a289","Site1","APP-PS1","C57BL6","Male","7","0.8",2016-02-05,NA,2689.353,50,73.2,55.3,65.4,68.7,73.25,45,32.5,33.333,35,35
"1526","LON5CAPP7MM","lw228a290","Site1","APP-PS1","C57BL6","Male","7","0.8",2016-01-16,NA,1925.9325,50,68.75,75.7,80.2,84.8,84.95,30,40,31.6665,26.25,26
"1527","LON5CAPP7MM","lw231a293","Site1","APP-PS1","C57BL6","Male","7","0.8",2016-01-24,NA,2682.443,50,90,89.8,84.8,81.7,79.15,40,27.5,23.333,25,30
"1528","GUE5CAPP7MM","gw135a266","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-11-30,NA,3031.536,48.5,72.9,77.5,77.4,77.1,74.95,30,22.5,33.333,35,34.83
"1529","GUE5CAPP7MM","gw135a267","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-05,NA,1952.281,50,80.15,81.1,81.75,83.35,82.45,20,17.5,18.3335,17.5,19
"1530","GUE5CAPP7MM","gw136a268","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-10,NA,1784.3305,50,78.55,83.75,86.65,87.85,85.15,30,42.5,43.3335,40,39
"1531","GUE5CAPP7MM","gw137a270","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-11-30,NA,2029.44,50,73.2,79.15,80.2,71.7,73,25,30,31.6665,28.75,29
"1532","GUE5CAPP7MM","gw137a271","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-05,NA,2784.725,50,83.35,77.5,82.25,83.2,82.9,45,45,41.667,40,42
"1533","GUE5CAPP7MM","gw138a272","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-10,NA,3499.7085,47,60.7,58.55,62.3,67.1,67.7,35,27.5,33.3335,35,36.591
"1534","GUE5CAPP7MM","gw138a273","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-16,NA,2774.4365,50,72.25,78.75,73.85,73.2,75.85,10,17.5,23.3335,25,25
"1535","GUE5CAPP7MM","gw138a274","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-11-30,NA,1897.5055,50,66.65,69.6,65.7,70.85,70.3,50,42.5,51.6665,53.75,49
"1536","GUE5CAPP7MM","gw139a275","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-05,NA,1486.117,50,75,73.9,79.15,73.85,73.7,40,32.5,28.3335,23.75,24
"1537","GUE5CAPP7MM","gw140a276","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-10,NA,2856.573,50,90,92.05,89.1,91.45,92.4,35,32.5,38.333,41.25,47
"1538","GUE5CAPP7MM","gw140a277","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-16,NA,3600.0075,46,66.65,81.25,78.55,85.5,83.9,55,45,41.6665,36.25,36.269
"1539","GUE5CAPP7MM","gw141a278","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-11-30,NA,1251.7805,50,88.9,84.4,82.75,83.25,79.2,20,20,18.3335,16.25,19
"1540","GUE5CAPP7MM","gw141a279","Site2","APP-PS1","C57BL6","Male","7","0.8",2015-12-05,NA,2210.456,50,77.8,75.6,78.3,76.75,77.9,25,17.5,15,13.75,14
"1541","LON5C3XTG10MF","lt13x025","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-10-15,NA,2414.384,49,87.5,90.4,91.6,87.65,83.3,20,22.5,21.6665,18.75,20.4165
"1542","LON5C3XTG10MF","lt13x026","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-10-22,NA,1100.9075,50,93.75,88.1,89.5,90.9,91.85,25,20,21.6665,20,17
"1543","LON5C3XTG10MF","lt17x033","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-10-15,NA,3316.4595,33,55,56.2,52,56.3,59,20,18.125,16.667,20,22
"1544","LON5C3XTG10MF","lt17x034","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-10-22,NA,2009.383,50,90,92.3,88.45,84.3,87.05,55,35,28.3335,27.5,28
"1545","LON5C3XTG10MF","lt18x035","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-09-29,NA,1723.6685,50,52.35,69.3,63.4,65.8,67.5,50,32.5,33.333,32.5,31
"1546","LON5C3XTG10MF","lt21x041","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-10-15,NA,1583.375,50,58.35,69.5,77.8,82.65,85.45,45,37.5,25,20,18
"1547","LON5C3XTG10MF","lt21x042","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-10-22,NA,1758.1665,50,94.45,94.1,93.2,93.5,90.05,20,25,28.3335,22.5,21
"1548","LON5C3XTG10MF","lt22x043","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-09-29,NA,1245.2875,50,76.2,86.15,85.35,78.95,80.85,35,30,26.667,25,23
"1549","LON5C3XTG10MF","lt22x044","Site1","3xTG-AD","3xTG-AD","Female","10","1",2014-10-04,NA,2707.669,50,94.45,94.1,96.15,94.3,95.55,15,15,15,13.75,12
"1550","GUE5C3XTG10MF","gt01x001","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-01,NA,1150.469,50,100,100,96.55,94.3,91.6,15,10,8.333,15,17
"1551","GUE5C3XTG10MF","gt02x003","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-13,NA,3093.208,47.5,80,77.1,78.6,76.95,72.6,30,22.5,21.6665,23.75,24.222
"1552","GUE5C3XTG10MF","gt02x004","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-20,NA,1104.556,50,94.45,93.85,90.2,89.85,89.65,30,17.5,11.667,11.25,10
"1553","GUE5C3XTG10MF","gt03x005","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-27,NA,1147.641,50,100,88.9,83.35,79.7,81.8,10,10,10,13.75,12
"1554","GUE5C3XTG10MF","gt03x006","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-13,NA,1035.7625,50,70.7,77.95,84.6,85.6,88.05,15,12.5,13.333,13.75,15
"1555","GUE5C3XTG10MF","gt04x007","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-07,NA,1182.5295,50,86.6,86.2,84.85,81.05,82.35,25,27.5,23.3335,21.25,21
"1556","GUE5C3XTG10MF","gt04x008","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-01,NA,1196.1565,50,85.7,90.65,89.5,88.65,86.05,30,20,21.6665,25,28
"1557","GUE5C3XTG10MF","gt05x009","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-14,NA,1920.287,50,82.65,85.4,86.5,86.2,85.2,15,15,23.3335,26.25,32
"1558","GUE5C3XTG10MF","gt05x010","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-20,NA,1025.556,50,95,94.85,96.15,97.2,96.7,0,2.5,13.3335,11.25,9
"1559","GUE5C3XTG10MF","gt06x011","Site2","3xTG-AD","3xTG-AD","Female","10","1",2014-10-02,NA,1250.7025,50,82.85,89.2,92.35,90.1,89.75,40,32.5,36.667,37.5,32
"1560","LON5C5FAD10MF","lt40f079","Site1","5xFAD","5xFAD","Female","10","1",2014-11-05,NA,1824.9935,50,66.95,64.6,65.25,65.7,66.75,25,22.5,23.333,27.5,31
"1561","LON5C5FAD10MF","lt40f080","Site1","5xFAD","5xFAD","Female","10","1",2014-11-15,NA,1666.6165,50,58.95,72.65,75.3,75.85,74.95,45,35,36.667,32.5,29
"1562","LON5C5FAD10MF","lt43f085","Site1","5xFAD","5xFAD","Female","10","1",2014-11-24,NA,1027.974,50,90,77.7,76.35,78.45,80.15,10,10,21.667,23.75,23
"1563","LON5C5FAD10MF","lt43f086","Site1","5xFAD","5xFAD","Female","10","1",2014-11-27,NA,3600,36.5,55,66.7,66.25,68.8,70.6,65,70,69.5405,60,61.364
"1564","LON5C5FAD10MF","lt44f087","Site1","5xFAD","5xFAD","Female","10","1",2014-11-05,NA,1400.061,50,85.4,89.8,84.65,85.6,85.4,30,27.5,23.3335,30,32
"1565","LON5C5FAD10MF","lt44f088","Site1","5xFAD","5xFAD","Female","10","1",2014-11-15,NA,1199.7635,50,71.25,66.75,65.05,61.9,59.5,10,17.5,15,18.75,19
"1566","LON5C5FAD10MF","lt47f094","Site1","5xFAD","5xFAD","Female","10","1",2014-11-27,NA,1588.9645,50,61.25,67.1,64.95,66.65,66.6,35,30,33.3335,32.5,32
"1567","LON5C5FAD10MF","lt48f095","Site1","5xFAD","5xFAD","Female","10","1",2014-11-05,NA,981.4915,50,90,85.75,88.45,89.6,88.7,25,27.5,28.3335,26.25,22
"1568","LON5C5FAD10MF","lt48f096","Site1","5xFAD","5xFAD","Female","10","1",2014-11-15,NA,1664.487,50,63.35,74.55,83.9,85,85.5,30,22.5,18.3335,20,28
"1569","GUE5C5FAD10MF","gt01f001","Site2","5xFAD","5xFAD","Female","10","1",2014-11-03,NA,3208.2965,50,69.05,65.1,62.5,58.95,64.35,35,30,26.6665,27.5,31
"1570","GUE5C5FAD10MF","gt01f002","Site2","5xFAD","5xFAD","Female","10","1",2014-11-08,NA,2195.1795,50,88.2,74.9,75.6,75.1,77.3,15,20,25,30,25
"1571","GUE5C5FAD10MF","gt02f003","Site2","5xFAD","5xFAD","Female","10","1",2014-11-13,NA,2552.735,50,70,69,70.4,71.8,74.4,25,22.5,20,20,22
"1572","GUE5C5FAD10MF","gt03f005","Site2","5xFAD","5xFAD","Female","10","1",2014-11-08,NA,978.0245,50,75,82.5,88.35,91.25,90.65,10,10,6.6665,6.25,8
"1573","GUE5C5FAD10MF","gt04f007","Site2","5xFAD","5xFAD","Female","10","1",2014-11-19,NA,1361.4075,50,77.8,71.05,71.8,73.25,73.1,10,5,11.6665,11.25,11
"1574","GUE5C5FAD10MF","gt05f008","Site2","5xFAD","5xFAD","Female","10","1",2014-11-03,NA,1242.1155,50,62.5,78.6,71.7,72.25,75.1,45,30,36.6665,36.25,31
"1575","GUE5C5FAD10MF","gt05f009","Site2","5xFAD","5xFAD","Female","10","1",2014-11-13,NA,1078.118,50,100,97.05,98.1,95.3,91.9,35,30,21.6665,22.5,20
"1576","GUE5C5FAD10MF","gt06f010","Site2","5xFAD","5xFAD","Female","10","1",2014-11-19,NA,1489.3805,50,91.65,91.65,94.1,86.7,88,55,50,43.333,43.75,42
"1577","GUE5C5FAD10MF","gt07f011","Site2","5xFAD","5xFAD","Female","10","1",2014-11-03,NA,1717.8695,50,87.5,85.5,88.8,89.55,90.6,20,25,23.3335,23.75,25
"1578","GUE5C5FAD10MF","gt07f012","Site2","5xFAD","5xFAD","Female","10","1",2014-11-08,NA,1685.6765,50,75,67.75,73.45,72.4,72.2,20,22.5,25,28.75,33
"1579","LON5CAPP10MF","lt188a250","Site1","APP-PS1","APPPS1","Female","10","1",2016-03-09,NA,1352.158,50,100,88.55,91.3,89.25,86.05,40,30,20,17.5,21
"1580","LON5CAPP10MF","lt195a257","Site1","APP-PS1","APPPS1","Female","10","1",2016-03-03,NA,1445.2325,50,88.9,86.5,83.35,84.25,87.45,10,10,13.3335,16.25,16
"1581","LON5CAPP10MF","lt196a258","Site1","APP-PS1","APPPS1","Female","10","1",2016-02-18,NA,1161.91,50,94.45,85.05,83.5,78.95,76.9,25,22.5,20,17.5,18
"1582","LON5CAPP10MF","lt200a262","Site1","APP-PS1","APPPS1","Female","10","1",2016-03-09,NA,1237.6905,50,75.7,80.7,82.15,85.25,88.7,15,22.5,20,18.75,16
"1583","LON5CAPP10MF","lt204a266","Site1","APP-PS1","APPPS1","Female","10","1",2016-02-18,NA,1799.4475,50,87.3,89.2,88.3,88.25,88.05,20,27.5,28.3335,25,25
"1584","LON5CAPP10MF","lt207a269","Site1","APP-PS1","APPPS1","Female","10","1",2016-02-18,NA,1525.8755,50,44.45,55.3,57.55,60,64.1,50,45,43.333,37.5,34
"1585","LON5CAPP10MF","lt211a273","Site1","APP-PS1","APPPS1","Female","10","1",2016-03-09,NA,1677.231,50,77.8,77.25,78.45,81.05,84.85,10,25,31.667,35,35
"1586","LON5CAPP10MF","lt212a274","Site1","APP-PS1","APPPS1","Female","10","1",2016-03-09,NA,1206.172,50,73.2,76.4,76.45,78.65,79.2,25,15,13.3335,11.25,12
"1587","GUE5CAPP10MF","gt115a253","Site2","APP-PS1","APPPS1","Female","10","1",2016-02-15,NA,1049.4085,50,87.5,87.85,86.55,88.5,89.6,20,17.5,13.333,13.75,15
"1588","GUE5CAPP10MF","gt117a263","Site2","APP-PS1","APPPS1","Female","10","1",2016-03-03,NA,1181.116,50,85.7,85.7,81.8,85.7,84.2,30,30,26.667,30,24
"1589","GUE5CAPP10MF","gt172a401","Site2","APP-PS1","APPPS1","Female","10","1",2016-10-01,NA,1375.9035,50,73.35,83.5,84.5,82.75,80.3,45,25,25,27.5,29
"1590","GUE5CAPP10MF","gt172a402","Site2","APP-PS1","APPPS1","Female","10","1",2016-10-06,NA,1175.851,50,95,89.45,92.7,91.75,91.15,10,5,8.333,8.75,10
"1591","LON5C3XTG10MF","lw15x030","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-22,NA,1268.78,50,94.45,93.65,87.75,84.75,83.4,25,20,18.3335,18.75,22
"1592","LON5C3XTG10MF","lw16x031","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-09-29,NA,1059.1595,50,87.5,82.65,86.05,83.35,82.25,25,15,16.6665,25,27
"1593","LON5C3XTG10MF","lw16x032","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-04,NA,1193.5565,50,93.75,88.35,92.3,92.9,90.35,45,37.5,36.6665,32.5,28
"1594","LON5C3XTG10MF","lw19x037","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-15,NA,815.3385,50,94.45,94.75,94.65,94.75,94.7,10,7.5,6.667,5,5
"1595","LON5C3XTG10MF","lw19x038","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-22,NA,1269.5905,50,69.45,81.95,88.35,88.3,87.3,25,25,20,17.5,18
"1596","LON5C3XTG10MF","lw20x039","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-09-29,NA,3143.4275,46,37.5,70.85,72.25,74.85,76.45,55,45,33.333,30,25.3335
"1597","LON5C3XTG10MF","lw23x046","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-22,NA,1178.4865,50,95,88.9,92.85,91.65,90.1,5,7.5,8.3335,10,9
"1598","LON5C3XTG10MF","lw24x047","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-09-29,NA,981.393,50,100,97.5,98.3,94.9,93.9,5,2.5,3.333,2.5,2
"1599","LON5C3XTG10MF","lw24x048","Site1","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-04,NA,1316.347,50,100,97.2,98.15,97.1,95.25,20,12.5,10,13.75,16
"1600","GUE5C3XTG10MF","gw01x001","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-14,NA,1293.1935,50,94.45,94.1,95.45,90.05,89.75,5,12.5,23.3335,22.5,21
"1601","GUE5C3XTG10MF","gw04x006","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-02,NA,1465.98,50,100,91.65,86.2,89.5,91.1,40,47.5,51.6665,52.5,55
"1602","GUE5C3XTG10MF","gw05x007","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-08,NA,1014.599,50,88.9,94.55,92.85,92.1,90.3,10,7.5,6.6665,5,7
"1603","GUE5C3XTG10MF","gw05x008","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-14,NA,1029.4135,50,92.85,93.35,95.65,93.95,92.3,20,22.5,23.333,18.75,22
"1604","GUE5C3XTG10MF","gw06x009","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-01,NA,1231.7295,50,88.9,90.65,93.2,93.75,92.5,20,25,30,25,23
"1605","GUE5C3XTG10MF","gw07x010","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-07,NA,2198.6605,50,66.65,76.4,75.3,80.9,80.1,50,47.5,46.6665,41.25,41
"1606","GUE5C3XTG10MF","gw08x011","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2014-10-13,NA,1023.6865,50,100,100,100,97.3,95.55,10,7.5,6.6665,5,9
"1607","GUE5C3XTG10MF","gw58x097","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2015-07-13,NA,1000.327,50,83.75,85.85,86.85,90.3,90.95,10,12.5,11.6665,10,11
"1608","GUE5C3XTG10MF","gw58x098","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2015-07-18,NA,1165.751,50,78.75,80.55,76.6,74.85,76.8,10,10,13.3335,10,13
"1609","GUE5C3XTG10MF","gw58x099","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2015-07-25,NA,3218.77,50,100,86.5,83.6,83.4,83.9,30,30,36.6665,36.25,42
"1610","GUE5C3XTG10MF","gw59x101","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2015-07-13,NA,1191.023,50,93.75,83.3,88.9,89.05,90.3,20,10,10,8.75,7
"1611","GUE5C3XTG10MF","gw59x102","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2015-07-18,NA,975.7765,50,93.75,97.2,96.5,95.9,94.55,10,5,5,6.25,7
"1612","GUE5C3XTG10MF","gw60x103","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2015-07-25,NA,1459.475,50,88.9,94.45,89.25,88,87.25,5,5,5,6.25,6
"1613","GUE5C3XTG10MF","gw60x104","Site2","3xTG-AD","B6129SF2/J","Female","10","1",2015-07-30,NA,1218.2915,50,81.25,91,87.85,84.95,85.55,20,17.5,18.3335,17.5,17
"1614","LON5C5FAD10MF","lw37f073","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-24,NA,1519.579,50,87.5,80.65,77.6,81.4,84.85,15,22.5,18.333,20,21
"1615","LON5C5FAD10MF","lw37f074","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-27,NA,1425.189,50,72.25,79.3,83.3,87.8,89.2,10,27.5,30,28.75,27
"1616","LON5C5FAD10MF","lw41f081","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-24,NA,1729.4595,50,100,94.45,94.3,87.95,85.25,30,20,15,16.25,19
"1617","LON5C5FAD10MF","lw41f082","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-27,NA,1302.536,50,86.6,87.55,82.9,83.65,85.5,25,20,20,16.25,17
"1618","LON5C5FAD10MF","lw42f083","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-05,NA,1275.6945,50,60,73.35,76.6,71.9,69.05,10,12.5,13.3335,15,16
"1619","LON5C5FAD10MF","lw42f084","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-13,NA,1505.2605,50,94.45,93.75,93.75,87.8,87.55,10,20,20,20,22
"1620","LON5C5FAD10MF","lw45f089","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-25,NA,1569.722,50,100,81.8,85,84,85.3,50,45,33.333,37.5,32
"1621","LON5C5FAD10MF","lw45f090","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-27,NA,3156.9325,46.5,93.75,89.3,87.2,81.65,80.25,10,15,18.3335,17.5,17.651
"1622","LON5C5FAD10MF","lw46f092","Site1","5xFAD","B6SJLF1/J","Female","10","1",2014-11-15,NA,1882.339,50,64.45,69.6,71.8,70.55,72.6,5,2.5,5,6.25,5
"1623","GUE5C5FAD10MF","gw01f001","Site2","5xFAD","B6SJLF1/J","Female","10","1",2014-11-08,NA,2387.7065,39,93.75,97.05,95.25,94.1,90.5,20,15,26.0715,15,16
"1624","GUE5C5FAD10MF","gw01f002","Site2","5xFAD","B6SJLF1/J","Female","10","1",2014-11-15,NA,2328.2005,50,90,93.75,90.6,88,88.75,30,32.5,30,32.5,32
"1625","GUE5C5FAD10MF","gw02f003","Site2","5xFAD","B6SJLF1/J","Female","10","1",2014-11-20,NA,1294.6985,50,81.95,85.4,87.85,89.6,89.75,15,12.5,16.667,16.25,14
"1626","GUE5C5FAD10MF","gw03f005","Site2","5xFAD","B6SJLF1/J","Female","10","1",2014-11-13,NA,1200.215,50,77.1,85.65,82.7,81.2,81.1,15,12.5,13.333,13.75,15
"1627","GUE5C5FAD10MF","gw03f006","Site2","5xFAD","B6SJLF1/J","Female","10","1",2014-11-19,NA,2879.324,40.5,92.85,81.3,78.1,79.5,86.5,20,20,23.3335,23.0645,26
