"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Condition","Trials","Accuracy.Block.1","Accuracy.Block.2","Accuracy.Block.3","Accuracy.Block.4","Accuracy.Block.5","Omission.Block.1","Omission.Block.2","Omission.Block.3","Omission.Block.4","Omission.Block.5"
"1711","GUE5CAPP10MM","gt123a287","Site2","APP-PS1","APPPS1","Male","10","1",2016-03-03,NA,1283.3675,50,46.635,72.605,76.325,78.8,79.825,39.6626,25.709,21.84865,16.6694,18.06495
"1712","GUE5CAPP10MM","gt124a288","Site2","APP-PS1","APPPS1","Male","10","1",2016-02-16,NA,1302.196,50,80.19,84.015,87.385,86.53,87.605,45.1965,27.226,20.8165,21.3781,21.87485
"1713","GUE5CAPP10MM","gt124a289","Site2","APP-PS1","APPPS1","Male","10","1",2016-02-23,NA,1793.5925,50,78.225,90.7,88.15,88.495,89.17,26.4126,25.6643,23.02985,22.46855,22.2846
"1714","GUE5CAPP10MM","gt124a290","Site2","APP-PS1","APPPS1","Male","10","1",2016-03-10,NA,1426.9365,50,93.61,78.22,79.595,84.465,86.735,24.21225,24.85285,23.48135,21.4426,20.75445
"1715","GUE5CAPP10MM","gt124a291","Site2","APP-PS1","APPPS1","Male","10","1",2016-03-05,NA,1254.5045,50,61.48,73.575,75.03,80.085,81.39,31.4345,16.5494,20.7194,16.37945,15.64845
"1716","GUE5CAPP10MM","gt125a292","Site2","APP-PS1","APPPS1","Male","10","1",2016-02-15,NA,1639.345,50,78.71,74.855,74.855,72.25,70.51,8.14485,15.32015,16.04315,21.38285,23.7272
"1717","GUE5CAPP10MM","gt125a293","Site2","APP-PS1","APPPS1","Male","10","1",2016-02-23,NA,1151.3915,50,95,94.95,84.19,84.105,85.94,37.95235,22.585,19.16265,17.8149,15.2817
"1718","GUE5CAPP10MM","gt125a295","Site2","APP-PS1","APPPS1","Male","10","1",2016-03-03,NA,1061.69,50,93.33,87.655,90.2,91.95,87.59,35.6627,25.49505,16.40755,12.76,10.438
"1719","LON5C3XTG10MM","lw02x003","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-09-29,NA,1964.5375,50,62.23,72.835,76.46,79.235,77.745,53.22415,23.4657,19.1797,14.97955,14.4409
"1720","LON5C3XTG10MM","lw02x004","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-04,NA,1292.0755,50,62,78.21,77.06,73.6,75.07,53.49595,37.55885,31.4652,29.2713,27.9443
"1721","LON5C3XTG10MM","lw05x005","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-09-30,NA,3600,45,90,100,89.06,85.75,84.52,53.0357,37.9541,34.72,29.1251,27.9372
"1722","LON5C3XTG10MM","lw05x006","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-04,NA,2208.8885,50,57.91,73.565,77.225,80.585,81.825,38.43255,34.27075,28.88335,25.281,21.94435
"1723","LON5C3XTG10MM","lw09x017","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-15,NA,1177.304,50,79.885,79.03,80.35,81.785,82.94,31.4345,10.0316,5.9587,5.5098,6.66195
"1724","LON5C3XTG10MM","lw09x018","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-22,NA,1201.873,50,100,98.18,97.935,97.565,96.365,5.9782,9.17035,7.94485,6.61985,6.61985
"1725","LON5C3XTG10MM","lw10x019","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-09-29,NA,855.7735,50,66.02,82.88,89.88,91.445,91.585,55.72415,21.33955,18.1558,16.0932,13.2398
"1726","LON5C3XTG10MM","lw10x020","Site1","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-04,NA,818.554,50,92.855,94.92,94.515,95.745,96.69,0,0,0,0,0
"1727","GUE5C3XTG10MM","gw09x013","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-07,NA,2456.8135,50,79.075,87.275,89.815,89.99,90.225,17.88095,15.6195,20.1827,23.3521,26.48165
"1728","GUE5C3XTG10MM","gw09x014","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-13,NA,1946.751,50,78.265,79.12,77.52,78.845,79.375,27.74005,20.1842,20.8601,27.70775,28.2883
"1729","GUE5C3XTG10MM","gw10x015","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-20,NA,2111.7965,50,71.085,89.455,92.385,93.63,93.005,45.15475,26.92065,27.7393,29.7874,33.03895
"1730","GUE5C3XTG10MM","gw11x016","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-01,NA,1234.453,50,79.925,69.715,77.945,78.42,79.725,28.1289,25.82675,25.59845,25.065,27.2907
"1731","GUE5C3XTG10MM","gw12x017","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-13,NA,1519.137,50,86.555,88.325,86.36,86.74,85.55,40.6627,13.37545,8.80165,10.36015,15.3585
"1732","GUE5C3XTG10MM","gw13x018","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-18,NA,1306.163,50,97.855,92.41,94.46,92.6,88.385,15.4286,17.01705,15.3165,14.9616,17.5947
"1733","GUE5C3XTG10MM","gw14x019","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-01,NA,1076.696,50,96.27,84.465,87.305,86.305,86.31,12.38095,11.33575,10.27035,12.44445,12.76885
"1734","GUE5C3XTG10MM","gw15x020","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-07,NA,1054.5615,50,90,96.905,96.76,92.88,91.695,29.2897,6.6877,5.7705,5.6711,7.2785
"1735","GUE5C3XTG10MM","gw16x021","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-20,NA,1653.6555,50,62.985,76.02,75.555,78.04,75.39,45.6191,22.1512,16.1694,18.1885,22.28825
"1736","GUE5C3XTG10MM","gw18x023","Site2","3xTG-AD","B6129SF2/J","Male","10","1",2014-10-02,NA,1399.751,50,98.945,87.92,85.815,85.535,83.715,17.3035,18.24555,16.06395,18.662,17.71825
"1737","LON5C5FAD10MM","lw25f049","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-24,NA,1334.36,50,87.02,86.67,87.89,89.56,86.915,2.18055,14.65095,17.6232,14.4278,14.7344
"1738","LON5C5FAD10MM","lw25f050","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-27,NA,1421.1825,50,47.45,95.205,94.69,94.53,95.685,76.76785,47.7571,32.6179,24.10235,20.8409
"1739","LON5C5FAD10MM","lw26f051","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-05,NA,2410.9325,50,73.125,83.345,85.24,87.85,88.535,49.69445,34.63455,28.8307,26.95965,26.65045
"1740","LON5C5FAD10MM","lw26f052","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-13,NA,1936.8995,50,67.365,77.1,81.06,83.54,83.78,22.4345,34.9083,34.35575,35.9012,38.0122
"1741","LON5C5FAD10MM","lw29f057","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-24,NA,1573.9745,50,83.18,91.315,93.01,90.155,88.49,13.87295,15.0089,13.09215,13.77745,17.20695
"1742","LON5C5FAD10MM","lw29f058","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-27,NA,1272.724,50,39.885,79.175,83.58,82.115,81.725,49.9028,31.7282,24.8833,23.63325,22.19465
"1743","LON5C5FAD10MM","lw30f059","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-05,NA,2181.482,50,55.92,67.075,76.805,81.835,82.195,27.9543,32.5625,28.27205,23.1686,21.16425
"1744","LON5C5FAD10MM","lw30f060","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-13,NA,2566.6815,50,67.15,74.44,74.775,73.69,73.97,51.5219,29.5226,27.0373,24.4609,24.8885
"1745","LON5C5FAD10MM","lw33f065","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-24,NA,986.9145,50,67.335,81.325,82.575,83.32,84.36,0.5,3.857,3.9725,4.7732,4.4132
"1746","LON5C5FAD10MM","lw33f066","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-27,NA,2594.466,49.5,62.63,79.23,83.635,85.105,87.4366666666667,26.6984,22.73705,16.0565,14.53645,13.2575833333333
"1747","LON5C5FAD10MM","lw34f067","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-05,NA,1259.6725,50,77.64,81.34,83.78,84.105,83.73,6.62305,12.5142,14.07805,14.9433,16.52425
"1748","LON5C5FAD10MM","lw34f068","Site1","5xFAD","B6SJLF1/J","Male","10","1",2014-11-15,NA,1669.8515,50,64.42,78.195,74.86,73.445,73.495,58.14685,32.4066,31.14475,30.6859,27.35505
"1749","GUE5C5FAD10MM","gw07f013","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-03,NA,1180.7995,50,98.945,93.31,93,92.56,91.445,0,0,2.3156,5.43205,7.6012
"1750","GUE5C5FAD10MM","gw07f014","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-08,NA,1374.7585,50,93.735,91.05,95.12,96.58,97.215,24.1547,24.68335,18.2886,17.1561,17.01115
"1751","GUE5C5FAD10MM","gw09f017","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-08,NA,2679.5655,50,75.3,90.115,87.385,84.935,81.86,41.57935,21.94665,19.28885,15.5956,14.03615
"1752","GUE5C5FAD10MM","gw09f018","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-13,NA,1313.1875,50,74.385,90.845,87.32,87.985,88.945,6.53375,9.445,10.82635,10.8634,9.63685
"1753","GUE5C5FAD10MM","gw10f019","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-19,NA,1009.987,50,91.3,86.7,90.08,91.22,89.46,0,0,0,1.32155,2.2066
"1754","GUE5C5FAD10MM","gw10f020","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-03,NA,1575.034,50,70.25,93.33,94.97,96.575,97.34,71.88695,30.8857,20.75755,17.5333,17.1842
"1755","GUE5C5FAD10MM","gw11f022","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-19,NA,2132.1815,50,75.71,88.915,89,87.75,85.745,0,5.6611,16.7141,19.78895,20.0249
"1756","GUE5C5FAD10MM","gw12f023","Site2","5xFAD","B6SJLF1/J","Male","10","1",2014-11-03,NA,1559.329,50,86.46,89.93,88.485,81.305,82.74,21.7897,9.37095,10.44875,12.4801,13.11785
"1757","LON5CAPP10MM","lw169a231","Site1","APP-PS1","C57BL6","Male","10","1",2016-02-24,NA,1386.238,50,95,100,97.02,97.17,96.265,39.1608,47.1458,40.53415,43.09935,45.22385
"1758","LON5CAPP10MM","lw170a232","Site1","APP-PS1","C57BL6","Male","10","1",2016-03-09,NA,1269.323,50,75.855,92.025,93.005,94.955,96.065,43.21825,26.6881,19.8624,17.75015,17.90545
"1759","LON5CAPP10MM","lw173a235","Site1","APP-PS1","C57BL6","Male","10","1",2016-03-03,NA,1274.018,50,74.655,92.225,91.735,92.245,91.62,48.5793,13.3755,9.4658,8.397,12.6904
"1760","LON5CAPP10MM","lw174a236","Site1","APP-PS1","C57BL6","Male","10","1",2016-03-03,NA,1090.3835,50,88.545,92.27,90.17,88.345,89.345,20.12305,12.70545,10.63395,9.98505,10.56225
"1761","LON5CAPP10MM","lw177a239","Site1","APP-PS1","C57BL6","Male","10","1",2016-02-24,NA,1322.388,50,70.575,89.58,87.97,87.655,84.725,42.6547,25.37635,23.36935,17.3915,22.4172
"1762","LON5CAPP10MM","lw178a240","Site1","APP-PS1","C57BL6","Male","10","1",2016-02-24,NA,1253.7535,50,36.58,77.605,83.395,81.44,82.385,61.5972,34.23935,31.87105,33.79295,34.26295
"1763","LON5CAPP10MM","lw181a243","Site1","APP-PS1","C57BL6","Male","10","1",2016-02-18,NA,1771.9205,50,51.9,69.94,77.055,76.645,78.135,46.58335,46.705,34.23065,29.18045,30.61675
"1764","LON5CAPP10MM","lw182a244","Site1","APP-PS1","C57BL6","Male","10","1",2016-02-18,NA,1760.816,50,79.65,91.82,90.055,85.74,83.345,42.19445,45.18545,39.91545,36.04775,33.336
"1765","LON5CAPP10MM","lw224a286","Site1","APP-PS1","C57BL6","Male","10","1",2016-04-12,NA,1343.668,50,85.16,95.125,91.255,92.305,88.925,32.6487,23.407,16.93175,16.03125,17.43375
"1766","LON5CAPP10MM","lw227a289","Site1","APP-PS1","C57BL6","Male","10","1",2016-04-05,NA,1630.3825,50,53.325,69.295,68.715,74.55,77.695,59.9167,44.2205,48.7388,45.09355,47.0093
"1767","LON5CAPP10MM","lw228a290","Site1","APP-PS1","C57BL6","Male","10","1",2016-04-19,NA,1443.259,50,96.765,87.63,87.94,88.69,89.77,24.7678,14.69275,15.65175,14.81825,15.9637
"1768","LON5CAPP10MM","lw231a293","Site1","APP-PS1","C57BL6","Male","10","1",2016-03-30,NA,2000.495,50,42.17,87.75,91.865,90.59,91.1,78.98415,44.0418,38.1302,31.02705,30.473
"1769","GUE5CAPP10MM","gw135a266","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-10,NA,3600,38.5,37.08,62.615,69.555,71.73,NA,80.78975,51.0831,42.1571,36.2170285714286,NA
"1770","GUE5CAPP10MM","gw135a267","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-16,NA,3560.3375,43,59,74.545,73.26,68.3866666666667,62.58,64.50005,39.30425,30.1853,24.97975,33.8656
"1771","GUE5CAPP10MM","gw136a268","Site2","APP-PS1","C57BL6","Male","10","1",2016-02-29,NA,1033.498,50,52.01,80.15,85.72,87.71,89.585,29.2897,8.7757,7.7069,5.6711,4.6152
"1772","GUE5CAPP10MM","gw137a270","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-10,NA,1421.5675,50,73.17,84.475,89.105,90.7,90.405,30.5932,27.62115,30.16365,28.46505,28.62405
"1773","GUE5CAPP10MM","gw137a271","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-16,NA,1646.12,50,95,98.125,96.455,96.39,95.415,36.9126,19.9829,18.74965,20.0059,20.83605
"1774","GUE5CAPP10MM","gw138a272","Site2","APP-PS1","C57BL6","Male","10","1",2016-02-29,NA,2378.944,50,90.925,90.655,87.85,84.215,85.265,11.37305,12.96805,14.4229,15.8776,18.4832
"1775","GUE5CAPP10MM","gw138a273","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-05,NA,2265.957,50,85.08,89.915,91.495,93.245,89.295,23.82135,30.6664,28.1367,26.4465,28.76275
"1776","GUE5CAPP10MM","gw138a274","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-10,NA,967.247,50,76.39,89.88,77.81,80.25,83.68,16.4008,19.1541,14.1077,13.8554,11.0332
"1777","GUE5CAPP10MM","gw139a275","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-16,NA,1213.3305,50,75.575,89.485,83.9,87.305,87.34,35.19835,16.8611,13.01265,10.72615,11.9507
"1778","GUE5CAPP10MM","gw140a276","Site2","APP-PS1","C57BL6","Male","10","1",2016-02-29,NA,3042.9265,48.5,84.19,81.56,76.2,73.985,69.8271428571429,31.6408,19.6217,23.94765,28.50335,33.0098071428571
"1779","GUE5CAPP10MM","gw140a277","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-05,NA,2592.488,50,84.115,92.165,91.895,93.555,91.47,48.17455,38.2505,35.68085,33.6402,37.54525
"1780","GUE5CAPP10MM","gw141a278","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-12,NA,1549.886,50,49.585,90.84,94.39,85.655,81.775,76.64295,57.5869,56.3481,54.92445,53.66735
"1781","GUE5CAPP10MM","gw141a279","Site2","APP-PS1","C57BL6","Male","10","1",2016-03-16,NA,1062.836,50,84.215,92.81,91.235,88.015,86.71,4.7897,6.6877,5.2759,4.25335,4.29125
"1782","LON5C3XTG4MF","lt13x025","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-05-08,NA,2436.578,50,72.045,85.44,83.145,82.675,82.41,46.06945,44.1234,36.45665,37.42725,40.93245
"1783","LON5C3XTG4MF","lt13x026","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-05-18,NA,1998.28,50,46.73,72.915,77.71,79.21,81.77,34.9602,27.0354,25.30655,23.779,27.06035
"1784","LON5C3XTG4MF","lt14x028","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-05-18,NA,3600,43,47.335,67.215,76.315,80.19,82.4125,43.03565,42.786,42.99935,38.5125,37.85325
"1785","LON5C3XTG4MF","lt17x033","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-05-07,NA,1255.4595,50,65.86,82.14,84.165,88.065,89.31,39.113,22.1512,16.3956,17.71295,19.38565
"1786","LON5C3XTG4MF","lt17x034","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-05-07,NA,1596.6355,50,73.765,78.475,79.2,78.2,77.495,2.39485,16.84975,19.24255,25.6091,25.29155
"1787","LON5C3XTG4MF","lt18x035","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-04-21,NA,1346.4515,50,90,88.565,90.075,88.19,87.61,44.54365,32.1025,24.0477,27.438,31.01595
"1788","LON5C3XTG4MF","lt21x041","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-04-23,NA,1716.1855,50,95,99.115,97.235,95.215,92.695,31.9682,19.6086,19.4674,22.30895,23.21205
"1789","LON5C3XTG4MF","lt21x042","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-05-03,NA,1631.6415,50,80.755,88.265,81.29,78.395,77.93,48.9444,37.97855,30.4964,24.72475,22.6203
"1790","LON5C3XTG4MF","lt22x043","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-04-23,NA,2025.121,50,86.865,86.825,88.01,89.555,89.925,38.96025,35.06055,30.6979,30.35395,29.7091
"1791","LON5C3XTG4MF","lt22x044","Site1","3xTG-AD","3xTG-AD","Female","4","1",2014-05-31,NA,2010.558,50,77.66,72.095,73.405,73.23,74.215,44.5912,30.64495,28.2614,32.46475,35.7411
"1792","GUE5C3XTG4MF","gt01x001","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-05-01,NA,1511.177,50,88.5,92.455,93.445,92.635,92.305,1.05555,11.34885,14.76075,14.2022,15.4464
"1793","GUE5C3XTG4MF","gt02x003","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-05-01,NA,1773.873,50,35.485,66.155,66.36,61.725,60.565,46.1745,36.0118,38.78175,40.497,45.60665
"1794","GUE5C3XTG4MF","gt02x004","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-04-20,NA,1955.3815,50,24.07,55.01,67.13,70.875,70.915,41.2719,44.8884,37.84265,34.0373,31.84185
"1795","GUE5C3XTG4MF","gt03x005","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-05-15,NA,2367.1205,50,66.34,86.215,84.765,86.845,88.815,44.84125,32.18515,33.1356,29.02505,31.23855
"1796","GUE5C3XTG4MF","gt03x006","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-04-12,NA,1999.4325,50,66.4,79.85,80.885,84.405,83.295,40.44645,33.66655,35.7975,33.0021,34.0663
"1797","GUE5C3XTG4MF","gt04x007","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-04-26,NA,1735.3525,50,100,99.045,95.405,94.285,91.5,26.32335,26.74985,28.6937,33.58275,37.40245
"1798","GUE5C3XTG4MF","gt04x008","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-05-29,NA,1276.0905,50,80,100,100,97.525,94.24,54.0575,21.2459,22.18195,21.5814,24.2318
"1799","GUE5C3XTG4MF","gt05x009","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-04-23,NA,2707.3285,44,38.335,74.42,78.175,78.19,77.53,44.27175,36.1571,25.09665,22.875625,25.6261
"1800","GUE5C3XTG4MF","gt05x010","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-05-06,NA,3600,35,83.89,73.015,74.1128571428571,80.09,81.8,34.77385,35.3205,36.9510785714286,43.1049,47.637
"1801","GUE5C3XTG4MF","gt06x011","Site2","3xTG-AD","3xTG-AD","Female","4","1",2014-05-10,NA,1471.2555,50,66.26,82.365,86.57,85.485,84.325,19.2897,10.36795,10.9557,19.17255,25.4621
"1802","LON5C5FAD4MF","lt39f078","Site1","5xFAD","5xFAD","Female","4","1",2014-05-08,NA,1057.5505,50,87.75,91.81,86.65,81.3,80.47,54.8472,30.7365,31.8178,34.8801,32.90795
"1803","LON5C5FAD4MF","lt40f079","Site1","5xFAD","5xFAD","Female","4","1",2014-05-03,NA,1937.287,50,96.2,89.62,87.345,86.735,84.975,23.4048,32.38195,38.45995,42.699,40.36225
"1804","LON5C5FAD4MF","lt40f080","Site1","5xFAD","5xFAD","Female","4","1",2014-05-15,NA,2830.358,50,60,94.43,93.59,89.955,85.7,57.9841,35.91125,26.39765,27.7859,25.5782
"1805","LON5C5FAD4MF","lt43f085","Site1","5xFAD","5xFAD","Female","4","1",2014-05-15,NA,1948.4845,50,86.32,92.24,90.955,92.36,90.85,34.6706,26.67055,21.99175,22.40765,21.238
"1806","LON5C5FAD4MF","lt43f086","Site1","5xFAD","5xFAD","Female","4","1",2014-06-10,NA,3307.623,45,70.91,86.765,88.335,88.575,82.12,37.07145,31.82415,28.8892,28.49015,31.2528
"1807","LON5C5FAD4MF","lt44f087","Site1","5xFAD","5xFAD","Female","4","1",2014-05-12,NA,1691.1265,50,73.845,66.18,70.215,70.375,74.015,26.3432,27.1618,37.7203,40.05275,40.7865
"1808","LON5C5FAD4MF","lt44f088","Site1","5xFAD","5xFAD","Female","4","1",2014-05-22,NA,1784.4385,50,87.405,82.37,78.325,79.525,80.205,48.7282,42.70265,43.5719,41.47825,38.6989
"1809","LON5C5FAD4MF","lt47f094","Site1","5xFAD","5xFAD","Female","4","1",2014-06-21,NA,3242.4865,39,47.41,63.97,73.74625,83.95,83.42,50.34125,48.3421,50.4087,37.1977,40.6284
"1810","LON5C5FAD4MF","lt48f095","Site1","5xFAD","5xFAD","Female","4","1",2014-06-03,NA,1413.826,50,64.855,66.415,64.465,68.47,70.66,9.7063,8.87625,12.2758,15.0033,15.7867
"1811","LON5C5FAD4MF","lt48f096","Site1","5xFAD","5xFAD","Female","4","1",2014-05-31,NA,1630.6035,50,80.2,89.135,85.975,83.815,83.58,47.7737,30.5308,31.75045,29.1336,28.7925
"1812","GUE5C5FAD4MF","gt01f001","Site2","5xFAD","5xFAD","Female","4","1",2014-06-12,NA,2536.711,50,61.33,75.95,76.99,77.71,76.725,47.04765,38.1202,33.4674,26.5938,23.66095
"1813","GUE5C5FAD4MF","gt01f002","Site2","5xFAD","5xFAD","Female","4","1",2014-06-03,NA,2650.9505,50,80.145,67.74,68.705,73.26,76.235,13.6567,22.97865,24.89605,25.2912,26.55925
"1814","GUE5C5FAD4MF","gt02f003","Site2","5xFAD","5xFAD","Female","4","1",2014-04-23,NA,1565.2635,50,59.565,87.71,89.795,91.145,91.24,9.64485,3.59385,9.6967,11.4778,12.23645
"1815","GUE5C5FAD4MF","gt03f005","Site2","5xFAD","5xFAD","Female","4","1",2014-05-26,NA,1141.658,50,84.595,84.375,82.71,83.73,81.575,13.87295,12.2201,12.1549,12.4807,12.2868
"1816","GUE5C5FAD4MF","gt04f007","Site2","5xFAD","5xFAD","Female","4","1",2014-05-27,NA,3222.5845,48.5,73.1,72.025,72.16,72.775,69.225,27.3294,35.6815,40.20005,36.19525,37.5722357142857
"1817","GUE5C5FAD4MF","gt05f008","Site2","5xFAD","5xFAD","Female","4","1",2014-06-14,NA,1392.3815,50,43.02,83.005,84.7,83.5,82.795,67.5059,45.7818,39.4866,30.2435,32.15635
"1818","GUE5C5FAD4MF","gt05f009","Site2","5xFAD","5xFAD","Female","4","1",2014-05-01,NA,1643.5715,50,86.82,88.695,89.175,87.375,86.94,43.88295,33.4381,38.62995,40.4197,39.9098
"1819","GUE5C5FAD4MF","gt06f010","Site2","5xFAD","5xFAD","Female","4","1",2014-05-12,NA,2258.7305,50,56.105,60.96,54.135,54.395,53.29,12.5536,23.99175,29.6319,35.23065,39.93885
"1820","GUE5C5FAD4MF","gt07f011","Site2","5xFAD","5xFAD","Female","4","1",2014-05-26,NA,3133.4495,50,68.515,77.73,78.85,80.785,80.455,32.5159,50.34345,53.4393,56.13145,54.3836
"1821","GUE5C5FAD4MF","gt07f012","Site2","5xFAD","5xFAD","Female","4","1",2014-07-14,NA,2822.0625,50,49.155,68.035,72.11,71.695,72.38,39.1408,26.43815,25.15625,25.5157,23.21845
"1822","LON5CAPP4MF","lt187a249","Site1","APP-PS1","APPPS1","Female","4","1",2015-09-03,NA,1269.22,50,86.295,92.6,95.01,94.21,93.66,25.34525,11.8798,13.1259,14.5626,13.82625
"1823","LON5CAPP4MF","lt188a250","Site1","APP-PS1","APPPS1","Female","4","1",2015-08-20,NA,1451.921,50,76.96,81.855,86.395,90.47,90.42,29.19835,28.6243,32.19135,31.20355,34.4183
"1824","LON5CAPP4MF","lt191a253","Site1","APP-PS1","APPPS1","Female","4","1",2015-09-03,NA,2210.4115,50,69.635,56.565,63.24,65.31,65.275,21.08725,23.1916,18.3834,24.6392,27.7222
"1825","LON5CAPP4MF","lt195a257","Site1","APP-PS1","APPPS1","Female","4","1",2015-09-08,NA,1154.886,50,75.785,94.54,94.875,92.25,91.92,29.0178,15.2515,16.93375,17.32815,16.0676
"1826","LON5CAPP4MF","lt196a258","Site1","APP-PS1","APPPS1","Female","4","1",2015-09-03,NA,1282.13,50,76.735,81.27,82.475,83.095,81.795,9.7064,8.8484,10.0979,11.53445,12.1365
"1827","LON5CAPP4MF","lt199a261","Site1","APP-PS1","APPPS1","Female","4","1",2015-08-24,NA,1292.0665,50,93.88,84.81,88.195,87.65,88.765,9.3591,21.85265,22.52575,21.45235,25.6855
"1828","LON5CAPP4MF","lt200a262","Site1","APP-PS1","APPPS1","Female","4","1",2015-09-12,NA,2120.168,50,68.75,85.045,84.315,86.975,88.215,76.53175,40.0674,33.00025,29.4801,33.6997
"1829","LON5CAPP4MF","lt203a265","Site1","APP-PS1","APPPS1","Female","4","1",2015-08-18,NA,2096.5645,50,88.34,87.575,82.975,79.42,75.97,14.64485,23.5814,26.0626,22.44545,25.26615
"1830","LON5CAPP4MF","lt204a266","Site1","APP-PS1","APPPS1","Female","4","1",2015-09-22,NA,1375.77,50,79.895,90.595,90.59,90.51,91.315,17.85115,22.8722,18.25515,19.21855,15.8526
"1831","LON5CAPP4MF","lt207a269","Site1","APP-PS1","APPPS1","Female","4","1",2015-09-15,NA,1105.826,50,73.585,91.07,89.02,88.495,88.065,44.5912,24.7111,20.0748,17.65125,15.44635
"1832","LON5CAPP4MF","lt208a270","Site1","APP-PS1","APPPS1","Female","4","1",2015-08-27,NA,1830.5235,50,61.185,84.26,83.955,83.81,84.97,41.1965,25.2171,21.16585,21.45245,25.008
"1833","LON5CAPP4MF","lt211a273","Site1","APP-PS1","APPPS1","Female","4","1",2015-08-29,NA,1642.2915,50,75.49,84.46,87.855,87.105,87.185,19.2202,26.13535,29.02455,28.52165,27.1572
"1834","LON5CAPP4MF","lt212a274","Site1","APP-PS1","APPPS1","Female","4","1",2015-08-26,NA,1747.5505,50,59.735,80.035,80.935,77.45,76.31,49.31545,27.50625,24.73405,23.54235,23.80195
"1835","GUE5CAPP4MF","gt114a251","Site2","APP-PS1","APPPS1","Female","4","1",2015-09-17,NA,1341.3545,50,83.82,93.245,88.12,84.315,82.675,42.1627,16.2647,12.8356,15.9877,16.2589
"1836","GUE5CAPP4MF","gt114a252","Site2","APP-PS1","APPPS1","Female","4","1",2015-08-22,NA,1211.6455,50,78.745,81.7,87.99,88.115,88.92,5.3393,17.2325,15.6556,14.1778,14.10535
