"","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Task","Day"
"1","lt13x025","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"2","lt13x026","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"3","lt14x028","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",4
"4","lt17x033","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",4
"5","lt17x034","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",2
"6","lt18x035","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"7","lt21x041","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"8","lt21x042","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"9","lt22x043","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"10","lt22x044","Site1","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"11","gt01x001","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"12","gt02x003","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"13","gt02x004","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"14","gt03x005","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"15","gt03x006","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"16","gt04x007","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"17","gt04x008","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"18","gt05x009","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"19","gt05x010","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"20","gt06x011","Site2","3xTG-AD","3xTG-AD","Female","4","Phase I",1
"21","lt39f078","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"22","lt40f079","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"23","lt40f080","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"24","lt43f085","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"25","lt43f086","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"26","lt44f087","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"27","lt44f088","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"28","lt47f094","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"29","lt48f095","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"30","lt48f096","Site1","5xFAD","5xFAD","Female","4","Phase I",1
"31","gt01f001","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"32","gt01f002","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"33","gt02f003","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"34","gt03f005","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"35","gt04f007","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"36","gt05f008","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"37","gt05f009","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"38","gt06f010","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"39","gt07f011","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"40","gt07f012","Site2","5xFAD","5xFAD","Female","4","Phase I",1
"41","lt187a249","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"42","lt188a250","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"43","lt191a253","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"44","lt195a257","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"45","lt196a258","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"46","lt199a261","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"47","lt200a262","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"48","lt203a265","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"49","lt204a266","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"50","lt207a269","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"51","lt208a270","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"52","lt211a273","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"53","lt212a274","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"54","lt229a291","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"55","lt230a292","Site1","APP-PS1","APPPS1","Female","4","Phase I",1
"56","gt117a262","Site2","APP-PS1","APPPS1","Female","4","Phase I",1
"57","gt117a263","Site2","APP-PS1","APPPS1","Female","4","Phase I",1
"58","gt172a400","Site2","APP-PS1","APPPS1","Female","4","Phase I",1
"59","gt172a401","Site2","APP-PS1","APPPS1","Female","4","Phase I",1
"60","gt172a402","Site2","APP-PS1","APPPS1","Female","4","Phase I",1
"61","gt172a403","Site2","APP-PS1","APPPS1","Female","4","Phase I",1
"62","gt173a406","Site2","APP-PS1","APPPS1","Female","4","Phase I",1
"63","lw15x030","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"64","lw16x031","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"65","lw16x032","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"66","lw19x037","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"67","lw19x038","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"68","lw20x039","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"69","lw23x045","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"70","lw23x046","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"71","lw24x047","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"72","lw24x048","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"73","gw01x001","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"74","gw04x006","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"75","gw05x007","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"76","gw05x008","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"77","gw06x009","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"78","gw07x010","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"79","gw08x011","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"80","gw58x097","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"81","gw58x098","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"82","gw58x099","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"83","gw59x101","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"84","gw59x102","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"85","gw60x103","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"86","gw60x104","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase I",1
"87","lw37f073","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"88","lw37f074","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"89","lw38f076","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"90","lw41f081","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"91","lw41f082","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"92","lw42f083","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"93","lw42f084","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"94","lw45f089","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"95","lw45f090","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"96","lw46f091","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"97","lw46f092","Site1","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"98","gw01f001","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"99","gw01f002","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"100","gw02f003","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"101","gw03f005","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"102","gw03f006","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"103","gw04f007","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"104","gw04f008","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"105","gw05f009","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"106","gw05f010","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"107","gw06f011","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"108","gw06f012","Site2","5xFAD","B6SJLF1/J","Female","4","Phase I",1
"109","lw185a247","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"110","lw186a248","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"111","lw189a251","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"112","lw190a252","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"113","lw193a255","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"114","lw194a256","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"115","lw198a260","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"116","lw201a263","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"117","lw202a264","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"118","lw206a268","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"119","lw209a271","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"120","lw210a272","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"121","lw213a275","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"122","lw228a290","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"123","lw231a293","Site1","APP-PS1","C57BL6","Female","4","Phase I",1
"124","gw108a232","Site2","APP-PS1","C57BL6","Female","4","Phase I",1
"125","gw108a233","Site2","APP-PS1","C57BL6","Female","4","Phase I",1
"126","gw108a234","Site2","APP-PS1","C57BL6","Female","4","Phase I",1
"127","gw108a235","Site2","APP-PS1","C57BL6","Female","4","Phase I",1
"128","gw128a237","Site2","APP-PS1","C57BL6","Female","4","Phase I",1
"129","gw129a238","Site2","APP-PS1","C57BL6","Female","4","Phase I",1
"130","gw129a239","Site2","APP-PS1","C57BL6","Female","4","Phase I",1
"131","lt03x009","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",2
"132","lt03x010","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"133","lt04x011","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"134","lt04x012","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",2
"135","lt07x013","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",2
"136","lt07x014","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",2
"137","lt08x015","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"138","lt08x016","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"139","lt11x021","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"140","lt11x022","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",2
"141","lt12x023","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",2
"142","lt12x024","Site1","3xTG-AD","3xTG-AD","Male","4","Phase I",2
"143","gt07x013","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"144","gt08x014","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"145","gt09x015","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"146","gt10x016","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"147","gt10x017","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"148","gt11x018","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"149","gt12x019","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"150","gt13x020","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"151","gt14x021","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"152","gt15x022","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"153","gt16x023","Site2","3xTG-AD","3xTG-AD","Male","4","Phase I",1
"154","lt27f053","Site1","5xFAD","5xFAD","Male","4","Phase I",2
"155","lt27f054","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"156","lt28f055","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"157","lt28f056","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"158","lt31f061","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"159","lt31f062","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"160","lt32f063","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"161","lt32f064","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"162","lt35f069","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"163","lt35f070","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"164","lt36f071","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"165","lt36f072","Site1","5xFAD","5xFAD","Male","4","Phase I",1
"166","gt08f013","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"167","gt08f014","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"168","gt09f015","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"169","gt10f016","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"170","gt10f017","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"171","gt11f019","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"172","gt12f020","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"173","gt12f021","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"174","gt13f022","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"175","gt14f023","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"176","gt14f024","Site2","5xFAD","5xFAD","Male","4","Phase I",1
"177","lt172a234","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"178","lt175a237","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"179","lt179a241","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"180","lt180a242","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"181","lt183a245","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"182","lt184a246","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"183","lt225a287","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"184","lt226a288","Site1","APP-PS1","APPPS1","Male","4","Phase I",1
"185","gt122a280","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"186","gt122a281","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"187","gt122a282","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"188","gt122a283","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"189","gt123a284","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"190","gt123a285","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"191","gt123a286","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"192","gt123a287","Site2","APP-PS1","APPPS1","Male","4","Phase I",1
"193","lw02x003","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"194","lw02x004","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"195","lw05x005","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"196","lw05x006","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"197","lw09x017","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"198","lw09x018","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"199","lw10x019","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"200","lw10x020","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"201","gw09x013","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"202","gw09x014","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"203","gw10x015","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"204","gw11x016","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"205","gw12x017","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"206","gw13x018","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"207","gw14x019","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"208","gw15x020","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"209","gw16x021","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"210","gw18x023","Site2","3xTG-AD","B6129SF2/J","Male","4","Phase I",1
"211","lw25f049","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"212","lw25f050","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"213","lw26f051","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"214","lw26f052","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"215","lw29f057","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"216","lw29f058","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"217","lw30f059","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"218","lw30f060","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"219","lw33f065","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"220","lw33f066","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"221","lw34f067","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"222","lw34f068","Site1","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"223","gw07f013","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"224","gw07f014","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"225","gw09f017","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"226","gw09f018","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"227","gw10f019","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"228","gw10f020","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"229","gw11f022","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"230","gw12f023","Site2","5xFAD","B6SJLF1/J","Male","4","Phase I",1
"231","lw169a231","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"232","lw170a232","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"233","lw173a235","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"234","lw174a236","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"235","lw177a239","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"236","lw178a240","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"237","lw181a243","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"238","lw182a244","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"239","lw224a286","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"240","lw227a289","Site1","APP-PS1","C57BL6","Male","4","Phase I",1
"241","gw135a266","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"242","gw135a267","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"243","gw138a272","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"244","gw138a273","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"245","gw139a275","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"246","gw140a276","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"247","gw140a277","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"248","gw141a278","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"249","gw141a279","Site2","APP-PS1","C57BL6","Male","4","Phase I",1
"250","lt13x025","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",4
"251","lt13x026","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",4
"252","lt14x028","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",7
"253","lt17x033","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",7
"254","lt17x034","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",4
"255","lt18x035","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",3
"256","lt21x041","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",2
"257","lt21x042","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",2
"258","lt22x043","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",2
"259","lt22x044","Site1","3xTG-AD","3xTG-AD","Female","4","Phase II",2
"260","gt01x001","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",1
"261","gt02x003","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",3
"262","gt02x004","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",1
"263","gt03x005","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",1
"264","gt03x006","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",1
"265","gt04x007","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",1
"266","gt04x008","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",1
"267","gt05x009","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",3
"268","gt05x010","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",2
"269","gt06x011","Site2","3xTG-AD","3xTG-AD","Female","4","Phase II",1
"270","lt39f078","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"271","lt40f079","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"272","lt40f080","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"273","lt43f085","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"274","lt43f086","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"275","lt44f087","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"276","lt44f088","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"277","lt47f094","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"278","lt48f095","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"279","lt48f096","Site1","5xFAD","5xFAD","Female","4","Phase II",1
"280","gt01f001","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"281","gt01f002","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"282","gt02f003","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"283","gt03f005","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"284","gt04f007","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"285","gt05f008","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"286","gt05f009","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"287","gt06f010","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"288","gt07f011","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"289","gt07f012","Site2","5xFAD","5xFAD","Female","4","Phase II",1
"290","lt187a249","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"291","lt188a250","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"292","lt191a253","Site1","APP-PS1","APPPS1","Female","4","Phase II",3
"293","lt195a257","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"294","lt196a258","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"295","lt199a261","Site1","APP-PS1","APPPS1","Female","4","Phase II",2
"296","lt200a262","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"297","lt203a265","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"298","lt204a266","Site1","APP-PS1","APPPS1","Female","4","Phase II",2
"299","lt207a269","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"300","lt208a270","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"301","lt211a273","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"302","lt212a274","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"303","lt229a291","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"304","lt230a292","Site1","APP-PS1","APPPS1","Female","4","Phase II",1
"305","gt114a251","Site2","APP-PS1","APPPS1","Female","4","Phase II",2
"306","gt114a252","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"307","gt115a253","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"308","gt115a255","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"309","gt115a256","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"310","gt116a257","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"311","gt116a259","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"312","gt117a262","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"313","gt117a263","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"314","gt172a400","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"315","gt172a401","Site2","APP-PS1","APPPS1","Female","4","Phase II",2
"316","gt172a402","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"317","gt172a403","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"318","gt173a404","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"319","gt173a406","Site2","APP-PS1","APPPS1","Female","4","Phase II",1
"320","lw15x030","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",4
"321","lw16x031","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",2
"322","lw16x032","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"323","lw19x037","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"324","lw19x038","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"325","lw20x039","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",3
"326","lw23x045","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",2
"327","lw23x046","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",2
"328","lw24x047","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"329","lw24x048","Site1","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"330","gw01x001","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"331","gw04x006","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"332","gw05x007","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"333","gw05x008","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"334","gw08x011","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"335","gw58x097","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"336","gw58x098","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"337","gw58x099","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"338","gw59x101","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"339","gw59x102","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"340","gw60x103","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"341","gw60x104","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase II",1
"342","lw37f073","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",1
"343","lw37f074","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",1
"344","lw38f076","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",1
"345","lw41f081","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",1
"346","lw41f082","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",1
"347","lw42f083","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",1
"348","lw42f084","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",1
"349","lw45f089","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",2
"350","lw45f090","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",2
"351","lw46f091","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",2
"352","lw46f092","Site1","5xFAD","B6SJLF1/J","Female","4","Phase II",2
