"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Max.number.of.trials","Max.schedule.time","Condition","Trials","Accuracy..","Omission..","Premature.Responses...Total","Perseverative.Correct...Total","Reward.Collection.Latency.1","Reward.Collection.Latency.2","Reward.Collection.Latency.3","Reward.Collection.Latency.4","Reward.Collection.Latency.5","Reward.Collection.Latency.6","Reward.Collection.Latency.7","Reward.Collection.Latency.8","Reward.Collection.Latency.9","Reward.Collection.Latenc.10","Reward.Collection.Latency.11","Reward.Collection.Latency.12","Reward.Collection.Latency.13","Reward.Collection.Latency.14","Reward.Collection.Latency.15","Reward.Collection.Latency.16","Reward.Collection.Latency.17","Reward.Collection.Latency.18","Reward.Collection.Latency.19","Reward.Collection.Latency.20","Reward.Collection.Latency.21","Reward.Collection.Latency.22","Reward.Collection.Latency.23","Reward.Collection.Latency.24","Reward.Collection.Latency.25","Reward.Collection.Latency.26","Reward.Collection.Latency.27","Reward.Collection.Latency.28","Reward.Collection.Latency.29","Reward.Collection.Latency.30","Reward.Collection.Latency.31","Reward.Collection.Latency.32","Reward.Collection.Latency.33","Reward.Collection.Latency.34","Reward.Collection.Latency.35","Reward.Collection.Latency.36","Reward.Collection.Latency.37","Reward.Collection.Latency.38","Reward.Collection.Latency.39","Reward.Collection.Latency.40","Reward.Collection.Latency.41","Reward.Collection.Latency.42","Reward.Collection.Latency.43","Reward.Collection.Latency.44","Reward.Collection.Latency.45","Reward.Collection.Latency.46","Reward.Collection.Latency.47","Reward.Collection.Latency.48","Reward.Collection.Latency.49","Reward.Collection.Latency.50","Mean.Reward.Collection.Latency","std.Reward.Collection.Latency","Correct.Response.Latency.1","Correct.Response.Latency.2","Correct.Response.Latency.3","Correct.Response.Latency.4","Correct.Response.Latency.5","Correct.Response.Latency.6","Correct.Response.Latency.7","Correct.Response.Latency.8","Correct.Response.Latency.9","Correct.Response.Latenc.10","Correct.Response.Latency.11","Correct.Response.Latency.12","Correct.Response.Latency.13","Correct.Response.Latency.14","Correct.Response.Latency.15","Correct.Response.Latency.16","Correct.Response.Latency.17","Correct.Response.Latency.18","Correct.Response.Latency.19","Correct.Response.Latency.20","Correct.Response.Latency.21","Correct.Response.Latency.22","Correct.Response.Latency.23","Correct.Response.Latency.24","Correct.Response.Latency.25","Correct.Response.Latency.26","Correct.Response.Latency.27","Correct.Response.Latency.28","Correct.Response.Latency.29","Correct.Response.Latency.30","Correct.Response.Latency.31","Correct.Response.Latency.32","Correct.Response.Latency.33","Correct.Response.Latency.34","Correct.Response.Latency.35","Correct.Response.Latency.36","Correct.Response.Latency.37","Correct.Response.Latency.38","Correct.Response.Latency.39","Correct.Response.Latency.40","Correct.Response.Latency.41","Correct.Response.Latency.42","Correct.Response.Latency.43","Correct.Response.Latency.44","Correct.Response.Latency.45","Correct.Response.Latency.46","Correct.Response.Latency.47","Correct.Response.Latency.48","Correct.Response.Latency.49","Correct.Response.Latency.50","Mean.Correct.Response.Latency","std.Correct.Response.Latency"
"1439","LON5C5FAD7MM","lt35f069","Site1","5xFAD","5xFAD","Male","7","0.8",2014-09-08,NA,NA,3600,1609.0885,50,83.1,29,4.5,5.5,1.8112158,1.69769555,1.49222385,1.58020205,1.69769555,2.2397548,1.43205815,1.5597684,1.9366557,1.7737541,1.4717902,1.4655466,1.3327279,1.4638438,1.52798275,1.46157335,1.4729254,1.5035759,1.91792485,1.4610058,1.8049722,1.40027245,1.4167329,1.26575095,1.3429447,1.4610058,1.26972415,1.5064139,1.54047,1.2112612,1.2169372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52897469595238,0.245510486116192,3.428879555,1.475195825,1.44851856,1.173231925,1.0358724,1.22772165,0.66068793,1.4661142,1.22545124,0.61584743,1.0358724,1.779430125,1.014871155,0.930298555,0.8184811,1.28788739,1.04665683,1.071631285,1.27199455,0.85310478,1.078442505,0.907594505,0.82642752,0.973436255,0.623793845,1.069928485,1.044386425,0.9223521,1.18061074,0.96265183,0.81280509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05564893362007,0.366472213711563
"1440","LON5C5FAD7MM","lt35f070","Site1","5xFAD","5xFAD","Male","7","0.8",2014-09-02,NA,NA,3600,2160.238,50,82.2,33,8.5,8,1.3162675,1.74140085,1.22431605,1.1720967,1.3497559,1.3281871,1.31059145,1.34578275,1.6392326,1.5115223,1.3276195,1.35372915,1.3877852,1.47746625,1.52855035,1.18515155,1.7181292,1.3452151,1.3168351,1.3009422,1.76864575,1.882166,1.5802021,2.4083324,1.95992735,1.227154,1.2475877,1.3429447,1.2725621,1.8537859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44176453177778,0.240833253862474,0.80429107,1.06936088,0.83267113,0.72823249,0.92121694,0.98649109,0.735043705,0.722556475,0.78783063,0.912135315,1.14939267,0.953570215,0.909297305,1.13747304,1.345782725,1.118742195,0.894539675,1.015438755,1.037007605,0.93597457,2.970825295,0.725962085,0.910432515,2.65183335,0.346804405,1.10228176,0.56306051,0.6913384,0.89681008,4.57600182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908654869355556,0.302808018307434
"1441","LON5C5FAD7MM","lt36f071","Site1","5xFAD","5xFAD","Male","7","0.8",2014-09-18,NA,NA,3600,1127.1315,50,78.25,23,1.5,4,1.66647745,1.74140085,1.6449086,1.5535248,1.7612669,1.65058465,1.64490865,1.73856285,2.7080259,1.83619025,1.719832,1.6835055,1.7748893,1.83278465,1.8202974,1.85832675,1.77432175,2.2039959,1.61596095,1.8384607,2.13474855,1.6823703,2.24826885,1.8021342,1.6903167,2.38733115,1.7584289,1.95822455,1.91906005,1.87251675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79632256416256,0.196108594531036,1.26858894,0.988761495,1.09774095,1.34918833,1.045521625,1.054035645,1.472925415,1.44113974,0.88545805,1.144851855,0.950732205,1.407651265,1.63355659,1.56828244,1.325349075,1.264048135,1.04211602,0.872970825,0.81053468,1.19877398,0.990464295,1.089226925,0.83267113,1.18571915,1.26121013,0.91213532,1.329322285,1.2521285,1.029061185,1.076172095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15934460916667,0.298763520400936
"1442","LON5C5FAD7MM","lt36f072","Site1","5xFAD","5xFAD","Male","7","0.8",2014-09-13,NA,NA,3600,1222.0365,50,84.95,33,5.5,3,1.45249175,1.35429675,1.2867522,1.30775345,1.36224315,1.5166307,1.4173005,1.22999205,1.3457827,1.19990915,1.3735952,1.2135316,1.3798388,1.2946986,1.2163696,1.3401067,2.04563515,1.19196275,1.27199455,1.11703935,1.42524695,1.27085935,1.23339765,1.2549665,1.3310251,1.25837215,1.2657509,1.3792712,1.2282893,1.2907254,1.4825746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30594583923077,0.118148383577742,1.99001022,1.13349983,0.96946305,0.737881715,0.92689295,1.233965265,1.575661255,1.05630605,1.14314905,1.118174595,0.842887955,1.242479285,0.846293565,1.04268362,1.100578955,0.96548984,0.894539675,1.084686115,1.03019639,1.277670565,1.02565558,1.11760699,1.96276535,0.78499262,0.972301055,0.82869792,0.90248609,1.0103303,1.38948802,1.83108185,1.51095471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06991494842216,0.293350308783417
"1443","GUE5C5FAD7MM","gt08f013","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-10,NA,NA,3600,2498.1775,50,78.55,48,3.5,1,0.9876263,2.8436826,1.2407765,1.6698831,1.45646495,1.19650355,1.27256215,1.2004768,1.1397434,1.1278238,1.41673285,1.0721989,1.3332955,1.0733341,1.14371665,1.43830175,1.2992394,1.1675559,0.9376774,1.1749347,1.3804064,1.0126007,1.4008401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23831686919192,0.218908398262906,1.19082756,0.67771597,0.99557271,1.29980702,0.889998865,0.631172665,2.528663865,1.08241571,0.95186741,1.062549665,0.828697925,1.489385855,0.94392099,1.071631285,0.874673625,0.68112158,0.88205245,0.41491656,0.679418775,1.46781701,0.91837893,6.40140765,0.57895334,1.52571234,1.13520263,2.09444886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964812502077778,0.414018031749241
"1444","GUE5C5FAD7MM","gt08f014","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-16,NA,NA,3600,2024.582,50,73.85,43,7,2,1.641503,1.28448175,1.6409354,1.5898513,1.22772165,1.3605404,1.1550687,1.2924282,1.30548305,1.8004314,1.8032694,1.23453285,1.26177775,1.4695198,1.4258145,1.2487229,2.0626632,1.9650358,1.3917584,1.4859802,1.652855,1.5495516,1.6698831,1.4053809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44104103452685,0.291404613763905,1.14031105,1.367919175,1.32705188,1.93041208,1.66704507,1.78567374,1.285616985,1.47406062,1.894653195,1.182881145,0.96889545,1.2492905,1.21239641,1.15450108,1.56203882,1.53536156,1.19196277,1.147689865,0.96265183,1.0795777,1.39743444,2.93676921,4.31944602,0.88886366,1.17379952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40002018159722,0.565957685987147
"1445","GUE5C5FAD7MM","gt09f015","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-04,NA,NA,3600,957.149,50,80.05,5,2.5,3,1.1584743,1.14428425,1.01316835,1.1300942,1.13122945,1.23339765,1.01714155,1.3287547,1.2021796,1.00068115,1.1334998,1.0812805,0.96265185,1.0443864,1.0807129,1.15450105,1.4297877,1.1369054,1.06141445,1.08525375,1.0631173,0.9166761,1.9054376,1.2822114,1.08468615,1.0415484,1.0023839,1.19877395,1.15223065,1.06595525,1.1187422,1.05063005,0.90191845,1.00351915,1.18288115,1.10284935,1.00862755,1.3321603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09758753783784,0.162973258166597,2.70632308,0.74185492,1.19877398,2.04336474,0.775911,0.9064593,2.170507435,1.18004314,0.712339655,0.705528435,0.928595755,1.046656825,1.67158588,1.046089225,1.18969236,0.956408215,1.2492905,1.41786809,1.39573164,1.181745945,0.786127825,0.99670791,1.149392665,1.08695652,1.162447495,1.47916903,1.188557155,0.9416506,1.15450108,1.109092975,0.540924055,0.626631855,1.153933475,1.20445,0.963219435,0.8326711,0.63571345,0.678851175,0.96265183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03158399719048,0.381482179404968
"1446","GUE5C5FAD7MM","gt10f016","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-22,NA,NA,3600,1343.5445,50,89.1,25,8,6,1.2946986,1.09149735,1.0733341,1.1635827,1.01941195,0.93767735,0.9484618,1.1244182,1.0750369,0.94165055,0.8247247,1.0892269,1.04949485,1.0795777,1.0818481,0.9558406,1.0233852,0.943921,0.93086615,1.00181635,0.87807925,0.9575434,1.3798388,0.9484618,0.871268,1.02225,0.96832785,1.00976275,0.941083,1.43659895,1.0954705,0.8695652,0.9308662,0.9978431,1.5166307,0.9774095,0.9660574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01345485166667,0.153091864432671,0.95697582,0.993869905,0.86729481,0.796344645,0.760018165,0.61300942,1.034169595,0.82813032,0.993302305,0.64365989,0.774208195,1.02054717,0.7747758,1.00068112,0.89908049,0.725962085,1.006357135,1.5529572,0.729367695,0.91043251,0.5165172,1.126688615,0.613577025,1.03927801,0.76853218,0.78839823,1.014871155,1.16642075,0.625496655,0.481325915,0.639119085,0.90986491,0.70382563,1.3497559,0.87637643,0.8218867,0.6652287,0.52559882,0.84459076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860423561594551,0.313091446705247
"1447","GUE5C5FAD7MM","gt10f017","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-16,NA,NA,3600,1740.8145,50,75.65,46,4,6.5,1.8282438,1.83562265,1.61482575,1.53025315,1.65909865,1.4695198,1.734022,1.49903505,1.36678395,1.6267454,1.6324214,1.53082075,1.5200363,1.75842885,1.53990235,4.4812124,1.40027245,1.9196277,1.5813373,1.6029061,1.5643092,1.7538881,1.6369622,1.4235441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59234524373402,0.19717205387169,1.09490294,1.105687365,0.687932795,0.954705415,1.092632535,0.809399475,1.872516745,1.303780225,0.837779545,1.639800205,1.44397775,0.71858327,1.035304805,0.732205695,1.265750935,1.553524805,1.27540016,2.40095357,1.71983199,1.91395164,0.90929731,1.15677148,1.32364627,0.89340447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13827714072917,0.407614320545243
"1448","GUE5C5FAD7MM","gt11f019","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-04,NA,NA,3600,3600,37.5,75.55,50.55,3,1,1.58644565,1.4558974,1.38551485,1.4632762,1.44113975,1.8560563,1.7533205,1.3270519,1.4615734,1.4712226,1.6250426,1.2850494,1.3469179,1.2385061,1.6869111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49857518282051,0.209157978942303,0.97003065,0.899080485,1.75332047,0.75774776,0.97513906,0.70269043,0.730502895,1.04438642,0.71971847,1.23396526,0.777613805,1.080145305,0.98138268,1.01487115,1.01487115,1.16812351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971872625456731,0.303677172573865
"1449","GUE5C5FAD7MM","gt12f020","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-10,NA,NA,3600,2375.6585,50,68.35,52,9,2.5,1.4683846,2.3714383,1.30378025,1.4212737,1.35940515,1.4110569,1.1363378,1.66761265,1.2640481,1.1908276,1.1579067,1.19309795,1.61766375,1.17947555,1.2657509,1.3985696,1.3599728,1.1476899,1.2975366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30080395769231,0.19894104687924,2.299920535,0.7327733,1.505846295,0.83153593,0.842887955,0.605063005,1.949142925,0.64195709,1.46157339,0.96208423,1.208990805,1.513792715,1.38437961,1.373595185,1.01941197,1.61198774,0.96151663,1.11476899,0.76739698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13684237130952,0.539398639854094
"1450","GUE5C5FAD7MM","gt12f021","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-22,NA,NA,3600,1546.2775,50,79.85,15,0,4.5,0.94051535,0.9921671,1.01941195,1.1079578,1.08809175,1.15450105,1.1159042,1.0012487,1.0721989,1.30661825,1.10568735,1.0483596,1.35770235,1.2878874,0.9989783,1.14825745,0.9620842,1.47633105,1.195936,1.1669883,1.87138155,0.9047565,1.2816438,1.0409808,1.305483,1.5438756,2.00420025,1.08355095,1.3378363,1.39402885,1.22091045,2.6268589,0.9842207,1.1647179,1.1522307,1.378136,0.969463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14925565960591,0.211354468963911,1.16755591,1.558065615,0.660687935,0.92802815,0.587467365,0.82358951,0.976841865,0.87353843,1.05573845,0.77193779,1.42524691,0.886025655,0.54773527,0.96605744,0.649335905,0.81621069,1.111363375,1.338971505,1.17209672,0.670904755,1.139743445,0.585764555,0.50005676,0.82813032,0.510841185,0.83494154,1.16017709,0.6873652,0.833806335,0.72539448,1.114768985,0.90021569,1.37132478,1.462141,0.53127483,1.2180724,0.9626518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915898210235397,0.371585548354211
"1451","GUE5C5FAD7MM","gt13f022","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-04,NA,NA,3600,1643.8825,50,76.9,22,1.5,3.5,0.86843,0.6998524,0.7378817,1.00862755,0.8218867,0.683392,0.88772845,0.7832898,0.778749,0.7446929,0.80712905,0.88375525,0.7679646,0.97230105,1.52798275,0.7367465,0.84515835,0.95697585,0.7781814,0.76058575,0.8406176,0.7441253,0.8281303,0.7798842,0.8275627,0.80996705,0.773073,0.85934835,0.84288795,0.8207515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815506077586207,0.116181490318026,1.455329775,1.35656715,1.332727895,1.32818708,1.033034395,1.3367011,1.148257465,1.163015095,1.05971166,1.141446245,1.103984565,1.11022818,1.161312295,0.838914745,1.734022025,1.17720513,0.88716086,1.092632535,1.063684865,0.91497332,1.36110796,0.843455555,0.802588265,1.18117834,1.05176524,1.11533659,1.27029175,1.27199455,0.8616188,1.185719155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1461384195,0.299778219530702
"1452","GUE5C5FAD7MM","gt14f023","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-10,NA,NA,3600,3456.2185,46.5,85.7,43.45,0,4,1.18288115,1.17947555,1.61482575,1.2441821,1.14087865,1.27596775,1.19082755,1.2555341,2.4616869,1.1613123,1.4757634,1.53082075,1.3707572,1.10795775,1.64547625,1.18855715,1.016574,1.1953684,1.1840163,1.1703939,1.3542967,1.0863889,1.2033148,1.1919628,1.1454195,1.2294245,1.1783403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23909005072115,0.205165547824398,0.7316381,0.854807585,1.032466795,1.044954025,1.126121015,1.02962879,0.88943126,1.084118515,0.85707799,0.945623795,1.20217959,0.9484618,1.007492335,1.01770916,0.878079235,1.111363375,0.678283575,1.006357135,0.79464184,1.02508798,0.7310705,1.42467931,0.80485867,0.78442502,1.12725622,2.22613236,0.57441253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955163862435897,0.219781428524247
"1453","GUE5C5FAD7MM","gt14f024","Site2","5xFAD","5xFAD","Male","7","0.8",2014-09-16,NA,NA,3600,2522.4735,43.5,90.65,21.2,2.5,3,2.78351685,1.2004768,1.01089795,1.31513225,1.14144625,1.0387104,1.23112725,1.2112612,1.1425815,1.2572369,1.10852535,1.21864,1.4944943,1.23339765,1.1982064,1.3378363,1.03360195,1.2038824,1.09660575,1.137473,1.2055852,1.23907365,1.1965036,1.025088,1.1159042,1.1227154,0.9705982,1.1113634,1.0943353,0.9762743,0.969463,1.1817459,1.1454195,1.1545011,1.1397434,1.137473,1.0863889,1.0284936,1.210126,1.1363378,1.1533659,1.4235441,NA,NA,NA,NA,NA,NA,NA,NA,1.17784656387921,0.144583950676043,1.642638215,0.843455555,1.15223067,2.07344761,1.041548415,0.825859915,1.11647179,0.913270515,0.90191849,1.073901695,0.908162105,0.878646835,0.871268025,1.41843569,1.35713475,0.975139065,1.278805765,1.02224997,1.10852537,1.08184811,1.15960949,0.849699175,1.04892723,0.82188671,0.9910319,1.07276649,0.84118515,0.8638892,0.98649109,0.87864684,0.92973096,1.29867181,1.12839142,0.5119764,0.87070042,0.7810194,0.8264275,1.21466682,1.21807243,0.7288001,0.8264275,1.013736,NA,NA,NA,NA,NA,NA,NA,NA,1.03511154728571,0.258178960052104
"1454","LON5CAPP7MM","lt172a234","Site1","APP-PS1","APPPS1","Male","7","0.8",2015-12-09,NA,NA,3600,1140.6535,50,92.7,15,2.5,9,2.2760813,1.29356345,1.3395391,1.3798388,1.96049495,1.30150985,2.1109093,1.15336585,1.75445565,1.7845385,1.7493473,1.3662164,1.37416275,1.3304575,1.221478,1.57793165,1.39913725,1.2589397,1.19423315,1.42467935,1.28504935,1.49335905,1.3423771,1.5648768,1.2691565,1.36394595,1.366784,1.44738335,1.5501192,1.6931547,1.2362357,1.53422635,1.4286525,1.2532637,1.195936,1.097741,1.652855,1.4939267,1.4950619,2.1035305,1.4916563,1.5223067,1.4871155,1.3406743,NA,NA,NA,NA,NA,NA,1.39983876071429,0.276077903869486,1.195368375,0.96719264,1.273129755,1.67272108,0.937109775,1.233965265,1.067658075,1.08298331,2.004767855,0.89056647,1.342944715,1.27994097,1.015438755,0.71063685,1.23737087,1.19366557,1.312861845,1.51719832,1.328754685,1.64604382,1.03757521,0.867862415,0.83040073,1.086956525,1.01657396,1.03019639,1.139175845,0.87694405,1.012033145,1.110795775,0.89340447,1.272562155,1.391190825,0.98478825,1.16017709,1.54047,0.8899989,1.03189919,5.60790101,1.0807129,1.1283914,0.7435577,0.6981496,0.6822568,NA,NA,NA,NA,NA,NA,1.12223437977428,0.378216968818565
"1455","LON5CAPP7MM","lt175a237","Site1","APP-PS1","APPPS1","Male","7","0.8",2015-12-09,NA,NA,3600,1152.826,50,76.6,23,0,7.5,1.23055965,17.09728685,1.43376095,1.1630151,1.26518335,0.9915995,1.05573845,0.9847883,0.9915995,1.14541945,1.30321265,1.08582135,1.210126,1.02452035,1.05290045,1.0653877,1.120445,0.9762743,1.05346805,1.0863889,1.1584743,1.2526961,1.75445565,1.43943695,1.13633785,1.05744125,1.18855715,1.1590419,1.299807,1.1703939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16081949211823,0.196881761182601,0.753206945,1.186854355,0.925757745,0.872970825,1.050062435,1.10625497,1.561471225,1.13747304,0.868997615,1.140878645,0.868430015,1.17266432,1.256101715,1.25326371,1.554660005,0.95243501,0.93938018,1.8957884,1.60801453,1.7238052,1.013168355,0.61244182,0.949597,1.17834033,0.966057445,1.185151545,0.790668635,0.91327055,0.83664434,0.66636395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10614144731609,0.409801548555768
"1456","LON5CAPP7MM","lt179a241","Site1","APP-PS1","APPPS1","Male","7","0.8",2015-12-09,NA,NA,3600,1068.1495,50,90.1,10,3,7,1.27540015,0.96094905,1.10228175,1.10398455,1.06254965,1.08014535,0.9955727,1.1153366,1.05630605,1.17550235,1.0239528,1.01657395,1.02452035,1.1028494,1.05233285,0.93938015,1.06368485,1.1965036,1.2050176,1.2089908,1.15847425,1.22715405,1.1601771,1.06652285,3.81030765,1.2481553,1.43376095,1.1493927,1.3741628,1.18458395,1.0812805,1.10966055,1.21977525,1.1283914,1.0875241,1.69428995,1.117607,1.09206495,1.70961515,1.111931,1.0239528,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12204095023617,0.149741091040464,1.100011355,0.9047565,0.850834375,1.34010671,0.920081735,0.985355885,1.30321262,0.683391985,0.588034965,0.704960835,1.079577705,1.35259394,0.815643095,2.46395732,0.79747985,1.64547622,1.06027926,1.348053125,0.65955273,1.098876145,1.13349983,1.08184811,1.317970255,0.928595755,2.84992621,0.929730955,0.829265525,0.7685322,0.82472471,1.13406743,1.29696901,0.621523445,0.977977065,0.8150755,0.58235895,0.6442275,0.7185833,1.04779203,0.782722215,0.96548985,1.4462482,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968769922923077,0.311908386496055
"1457","LON5CAPP7MM","lt180a242","Site1","APP-PS1","APPPS1","Male","7","0.8",2015-12-03,NA,NA,3600,1699.1085,50,82.6,30,10.5,7,1.1198774,1.033602,0.83210355,0.9110001,1.53933475,0.92178455,1.16982635,1.44454535,0.9024861,0.97003065,1.0699285,1.15279825,0.9144057,1.05346805,2.1103417,1.26234535,0.9473266,1.728346,1.0006811,0.92235215,1.75218525,0.9461914,0.9144057,0.90135085,1.4984675,0.9399478,0.9921671,0.9615166,1.2952662,1.131797,0.8025883,0.8559428,0.9047565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996566872272727,0.155817412033939,1.597230105,1.098876145,0.66239074,0.585764555,1.06368487,1.5938245,0.90816211,0.851969575,0.92235214,0.66863435,0.932568965,0.8633216,0.981950275,1.20274719,1.24134408,1.269156545,0.980815075,0.790668635,0.915540925,0.63344307,1.273129755,0.884322855,0.644227495,1.02111477,0.76966739,1.12385061,0.52786922,0.7969123,1.42808491,0.9501646,0.76512658,1.16812351,0.37348167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938423428181818,0.323820357688975
"1458","LON5CAPP7MM","lt183a245","Site1","APP-PS1","APPPS1","Male","7","0.8",2015-11-28,NA,NA,3600,1429.322,50,75.55,17,5,3.5,1.06084685,1.6494494,1.2850494,1.16585315,0.9558406,1.05800885,0.92121695,1.22942445,1.5189011,0.9416506,0.9785447,0.99954595,1.0438188,0.87694405,1.128959,1.00124875,0.9058917,1.025088,1.0761721,1.02792595,1.0529004,0.97173345,0.935407,0.9331366,1.0358724,0.92519015,1.0460892,0.8593484,0.9251901,1.2861846,0.8956749,1.227154,0.9762743,1.1352026,0.9944375,0.9728687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03772031968326,0.15768278501412,0.92235214,1.48995346,0.8196163,0.536950845,1.205017595,0.798047455,0.95697582,1.09490294,0.76342377,1.071063685,0.915540925,1.48314224,0.762288565,0.91100011,0.87126802,0.930298555,0.93143376,0.91043251,1.192530365,1.055738445,1.52287433,1.33216029,0.891134065,0.98365308,0.955840615,1.43262572,2.57577478,0.8593484,0.88545805,1.21353162,0.81621069,0.99557271,1.21012601,1.0750369,0.56760132,0.7288001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02886958375661,0.310617476082505
