"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Condition","Trials","Accuracy.Block.1","Accuracy.Block.2","Accuracy.Block.3","Accuracy.Block.4","Accuracy.Block.5","Omission.Block.1","Omission.Block.2","Omission.Block.3","Omission.Block.4","Omission.Block.5"
"110","GUE5CAPP10MF","gw129a239","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-02-29,NA,1206.3135,50,36.8055555555556,60.7142857142857,80,94.4444444444444,85.7142857142857,15,15,15,15,15
"111","GUE5CAPP10MF","gw130a241","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-03-10,NA,1806.7805,50,35,27.7777777777778,91.6666666666667,90,70,35,45,30,30,50
"112","GUE5CAPP10MF","gw131a242","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-02-23,NA,2654.8355,50,14.5833333333333,81.25,58.75,32.5,66.6666666666667,30,35,35,55,60
"113","GUE5CAPP10MF","gw131a243","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-02-29,NA,2867.1805,50,77.3809523809524,95,80.3571428571429,66.6666666666667,85.7142857142857,35,15,45,40,45
"114","GUE5CAPP10MF","gw132a244","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-03-05,NA,1452.77,50,52.7777777777778,73.2142857142857,56.25,58.5714285714286,85.7142857142857,15,25,40,40,65
"115","GUE5CAPP10MF","gw133a246","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-02-23,NA,2330.0025,50,47.3214285714286,72.2222222222222,61.1111111111111,50,61.9047619047619,25,25,10,30,35
"116","LON5C3XTG10MM","lt03x009","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-09-30,NA,3125.083,50,20,50,40,50,50,50,80,50,20,40
"117","LON5C3XTG10MM","lt03x010","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-10-06,NA,3600,5,12.5,NA,NA,NA,NA,20,NA,NA,NA,NA
"118","LON5C3XTG10MM","lt04x011","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-10-15,NA,1780.849,50,17.1428571428571,55.5555555555556,83.3333333333333,70.6349206349206,70.1388888888889,40,10,25,20,15
"119","LON5C3XTG10MM","lt07x013","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-09-29,NA,2304.0815,50,25,56.25,61.9047619047619,61.6071428571429,35,60,30,20,25,45
"120","LON5C3XTG10MM","lt07x014","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-10-04,NA,2164.0045,50,45,58.3333333333333,50,41.6666666666667,65,55,50,30,55,45
"121","LON5C3XTG10MM","lt08x015","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-10-14,NA,3600,20,62.5,100,NA,NA,NA,20,80,NA,NA,NA
"122","LON5C3XTG10MM","lt08x016","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-10-21,NA,3600,10,14.2857142857143,NA,NA,NA,NA,30,NA,NA,NA,NA
"123","LON5C3XTG10MM","lt11x021","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-09-29,NA,2183.4865,50,75.7142857142857,91.6666666666667,73.3333333333333,79.4642857142857,61.6666666666667,40,35,30,25,45
"124","LON5C3XTG10MM","lt11x022","Site1","3xTG-AD","3xTG-AD","Male","10","0.6",2014-10-04,NA,3600.001,34,30,73.2142857142857,57.9365079365079,50,0,65,25,20,60,20
