 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw181a243, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw182a244, UWO,APPPS1, w, M,4,5CSRTT_Habituation_1_
 lw182a244, UWO,APPPS1, w, M,4,5CSRTT_Habituation_1_
 lw182a244, UWO,APPPS1, w, M,4,5CSRTT_Habituation_2_
 lw182a244, UWO,APPPS1, w, M,4,5CSRTT_Habituation_2_
 lw182a244, UWO,APPPS1, w, M,4,5CSRTT_Habituation_2_
 lw182a244, UWO,APPPS1, w, M,4, 5CSRTT_Initial_Touch_Training_v3
 lw182a244, UWO,APPPS1, w, M,4, 5CSRTT_Must_Touch_Training_v2
 lw182a244, UWO,APPPS1, w, M,4,5CSRTT_Must_Initiate_Training_v1
 lw182a244, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw182a244, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw182a244, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw182a244, UWO,APPPS1, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw185a247, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw185a247, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw185a247, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw185a247, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw185a247, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw185a247, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw185a247, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw186a248, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw186a248, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw186a248, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw186a248, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw186a248, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw186a248, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw189a251, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw189a251, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw189a251, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw189a251, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw189a251, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw189a251, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw189a251, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw190a252, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw190a252, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw190a252, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw190a252, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw190a252, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw190a252, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw193a255, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw193a255, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw193a255, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw193a255, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw193a255, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw193a255, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw194a256, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw194a256, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw197a259, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw197a259, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw198a260, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw198a260, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw198a260, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw198a260, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw198a260, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw198a260, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w,F,4,5CSRTT_Habituation_1_
 lw19x037, UWO,3xTG, w,F,4,5CSRTT_Habituation_2_
 lw19x037, UWO,3xTG, w,F,4,5CSRTT_Habituation_2_
 lw19x037, UWO,3xTG, w,F,4,5CSRTT_Habituation_2_
 lw19x037, UWO,3xTG, w,F,4, 5CSRTT_Initial_Touch_Training_v3
 lw19x037, UWO,3xTG, w,F,4, 5CSRTT_Must_Touch_Training_v2
 lw19x037, UWO,3xTG, w,F,4,5CSRTT_Must_Initiate_Training_v1
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x037, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w,F,4,5CSRTT_Habituation_1_
 lw19x038, UWO,3xTG, w,F,4,5CSRTT_Habituation_2_
 lw19x038, UWO,3xTG, w,F,4,5CSRTT_Habituation_2_
 lw19x038, UWO,3xTG, w,F,4,5CSRTT_Habituation_2_
 lw19x038, UWO,3xTG, w,F,4, 5CSRTT_Initial_Touch_Training_v3
 lw19x038, UWO,3xTG, w,F,4, 5CSRTT_Must_Touch_Training_v2
 lw19x038, UWO,3xTG, w,F,4,5CSRTT_Must_Initiate_Training_v1
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw19x038, UWO,3xTG, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw201a263, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw201a263, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw201a263, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw201a263, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
 lw201a263, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw201a263, UWO,APPPS1, w, F,4,5CSRTT_Must_Initiate_Training_v1
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw201a263, UWO,APPPS1, w, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lw202a264, UWO,APPPS1, w, F,4,5CSRTT_Habituation_1_
 lw202a264, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw202a264, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw202a264, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw202a264, UWO,APPPS1, w, F,4,5CSRTT_Habituation_2_
 lw202a264, UWO,APPPS1, w, F,4, 5CSRTT_Initial_Touch_Training_v3
 lw202a264, UWO,APPPS1, w, F,4, 5CSRTT_Must_Touch_Training_v2
